UserID,Added Tweet1,Added Tweet2,Target,New label
42245932,"Dear #Electors #ElectoralCollege, a climate change denier will head the @EPA. Likely roll back all progress & safety regs. Do not elect DT!",Trump vows to cancel this historic & earth saving Paris climate accord!GOP will happily support him! #VoteBLUE #ImWithHer #ClimateChange #p2 x.com/rebleber/status/794525…,Climate Change is a Real Concern,FAVOR
318035237,An ironic choice of sponsorship > Coalition of voices call on #ScienceMuseum to drop oil co sponsorship theguardian.com/environment/… #climate,This is great news: the first UK pension fund to divest from fossil fuels. Huge win for climate campaigners!,Climate Change is a Real Concern,FAVOR
80351619,"Climate Change is one of the problems without passports-problems that know no boarders-uninvited, problems #climateaction #Action2015",We can address both climate change and sustainable development with the same measures @CFigueres #SDGs #climatechange #climateaction #COP21,Climate Change is a Real Concern,FAVOR
217298076,"Inside the straw-stuffed feed tote, the bees had a little micro climate that kept them warm and dry… instagram.com/p/z-nTs8xii5/","segment of the population think they are smarter than 98% of climate scientists, who are all ""on the take"" lol",Climate Change is a Real Concern,FAVOR
2993036154,#Mission:#Climate @ home > Recycle your newspaper (by @gaiam) #ClimateChange #Tip #ActOnClimate,#Mission:#Climate @ home > Pee in the shower... ;) (by @faactaboutlife) #ClimateChange #Tip #MissionAccept,Climate Change is a Real Concern,FAVOR
2595966508,.@unitetheunion Working class people need a safe future - climate change will hit the poorest in our society the most. Say no to #Heathrow.,Anyone who thinks 'ethical capitalism' and 'ethical business' can survive alongside a safe climate needs to wake up independent.co.uk/news/scien…,Climate Change is a Real Concern,FAVOR
270437243,"wow, must be some good drugs 
#climate",straight out of crap-ton. No vision just bleed the tarsands to #climate death,Climate Change is a Real Concern,FAVOR
226521605,The logic of @WalshFreedom President #Obama who assisted with UN Paris climate agreement hates the West All billions of them Right? Sure,How many billions of dollars is @EnergyEast investing to produce more climate damaging fossil fuels #climatechange is #ecocide #cdnpoli x.com/EnergyEast/status/8137…,Climate Change is a Real Concern,FAVOR
391201809,@realDonaldTrump The Pentagon considers climate change to be a national security threat…They're smarter than you are thehill.com/policy/energy-en…,@jiminhofe Republicans debating climate change,Climate Change is a Real Concern,FAVOR
408752680,Pretty intense fire happening right now. My house stinks!!,On a scale of 1 to 10 the air quality in Whistler is a 35. #wildfires #BCwildfire #climatechange,Climate Change is a Real Concern,FAVOR
172081908,Can a federal government scientist in California convince Trump that climate change is real? - LA Times #auspol  latimes.com/politics/la-pol-…,Businesses no longer have an excuse not to disclose their climate risks | Guardian #auspol #wapol #qldpol  theguardian.com/sustainable-…,Climate Change is a Real Concern,FAVOR
3223618334,"Climate change forced over 1 million Africans from their homes in 2015
bit.ly/2hwvtbd","Help Forests Fight Climate Change. 
bit.ly/2hwXEHd",Climate Change is a Real Concern,FAVOR
38723680,Just a matter of time before THIS happens HERE in America due to all of Trump's Climate Change deniers who plan to make our planet WORSE.,"No Ryan you mean that you want an anti-climate change president
which really means anti-environment, anti-America, anti-world, & anti-planet",Climate Change is a Real Concern,FAVOR
1870464230,In the current political climate: #myefo #trump #turkey #russia it's a #MidnightOil kinda day LOUD enough to drown out the day thx @pgarrett,"@murpharoo ""he's not sure climate change is actually happening"" Diplomatic😊 He said during campaign it's a ""hoax perpetrated by the Chinese""",Climate Change is a Real Concern,FAVOR
17791954,"@beep no worries. It's this climate change that's messing things up. Or better, it's us humans","Of all the scary things ha may do, denying climate change, right now, is the scariest for the future of humanity.",Climate Change is a Real Concern,FAVOR
3251123730,I wish I was more effective at stopping climate change. That shit bums me the fuck out..,"Global climate change, drought, and glacier loss is super depressing. I wish I could help, but I'm a living joke of a windmill. #nowind",Climate Change is a Real Concern,FAVOR
90359845,With the #Water4Marathwada the team of @KEYKalina #SaveNature #SaveEarth #climatechange #Climate #ClimateAction,"#Earthday: Faiths groups take #climatechange seriously
#Catholic #IndianChurch #Church
#Climate #GBU

via @htTweets m.hindustantimes.com/analysi…",Climate Change is a Real Concern,FAVOR
555892450,There must political will to address climate change issues #EnvironmentFirst,Climate change is my issue - make it yours #ClimateChange #Zim,Climate Change is a Real Concern,FAVOR
106810725,"Find out what I research for my #PhD and why here, changingtheclimateblog.wordp… #volcanoes #volcano #volcanologist #climate #tephra #Oxford",Check out this #blog on #environmental #research by a group of #PhD students: changingtheclimateblog.wordp…! #climate #anthropocene #PhDlife #dodo,Climate Change is a Real Concern,FAVOR
3016074373,"ABILENE REGIONAL AIRPORT RECEIVED 8.26 INCHES OF RAINFALL YESTERDAY.
THIS SETS A NEW RECORD FOR RAINFALL IN ANY SINGLE DAY #globalwarming",100 Year Record Heat in Western Canada #ClimateChange #ClimateAction #climate #GlobalWarming,Climate Change is a Real Concern,FAVOR
2375662682,Winfred of @NGECKenya Women youth children & marginalized groups are vulnerable to impacts of #climate change #genderclimateaction,#gender responsive climate change action in #kenya @ccafs_gsi,Climate Change is a Real Concern,FAVOR
1174456664,. @Acclimatise says climate change is a societal and economic issue so that is where the solutions lie #CFCC15 #L42,Short term imperatives to address climate change must be aligned with long term sustainability goals #CFCC15,Climate Change is a Real Concern,FAVOR
547166559,saw the trailer for this documentary. powerful story on climate change. looking forward to it.,@potus CNN: Obama unveils major climate change proposal cnn.it/1JFIjOi Great courage in taking the lead. More leaders need to follow,Climate Change is a Real Concern,FAVOR
2784392406,Professor Jo Haigh follows up my intro to climate disclosures: Coming clean on climate risk granthaminstitute.wordpress.… via @Grantham_IC,Lord Krebs chair of the @theCCCuk adaptation sub committee proud of the climate change risk assessment- best in class! #ukclimaterisk,Climate Change is a Real Concern,FAVOR
20487541,@DrCEriksen In case you haven't already seen this: Climate change doubled size of fires oregonlive.com/pacific-north…,"'The Four Horsemen of Global Climate Change', @uow 11 Oct. Come along! Should be a hoot. globalchallenges.uow.edu.au/…",Climate Change is a Real Concern,FAVOR
2579979278,But can a coal-loving climate denialist potato dry dishes without getting them dirty? #auspol x.com/firstdogonmoon/status/…,Just love those 'cute smiling Dolphins' running the world's climate science. Brighter than #RWNJ members of parliament #TheDrum #auspol,Climate Change is a Real Concern,FAVOR
27528481,Exxon Mobil chair and chief executive Rex Tillerson.A man protecting his own self serving interests.Could care less about climate change.,I trust the science not the opinion of those who deny climate change. I’ve connected-the-dots…,Climate Change is a Real Concern,FAVOR
37813045,The CopsAlmanac predicts HotSummer lots of Lead in the Air more deaths shud b climate change worried about #topoli,"Breaking - Toronto Police Association warns members ""to take all precautions"" in light of political climate torontosun.com/2016/04/12/co… #topoli",Climate Change is a Real Concern,AGAINST
53156275,Thank you to climate change activists at @planestupid demonstrating against the 3rd Runway.  theguardian.com/uk-news/2015…,Every #Democrat looking for something positive to do had better join @greenpeaceusa coz if Trump pulls #USA from Climate talks...,Climate Change is a Real Concern,FAVOR
22589460,"In just a few minutes, I’ll be hitting the debate stage — I’ll make sure that climate change gets the attention it deserves. 

If you believe in this mission and in this moment, donate today: ","Tonight is Earth Hour. Wherever you are, at 8:30 pm local time, turn off lights, tv etc in a symbolic act of global climate solidarity. #GPC #climate",Climate Change is a Real Concern,FAVOR
25817664,Coal burnin' @Kathleen_Wynne @LetsFixHydro! #climate #onpoli #DontTouchOurStuff bit.ly/1Ux8w43,Pope Francis recruits Naomi Klein in climate change battle gu.com/p/4a74x/stw,Climate Change is a Real Concern,FAVOR
1088990966,Mitigation and adaptation is important things to include in climate action plans @KimGrnPolicy @DWEJonline,@KimGrnPolicy shares  @DWEJonline Detroit Climate Action collaborative history #environmentaljustice #CBCFALC16,Climate Change is a Real Concern,FAVOR
132722588,I hope that by #EarthDay 2017 climate change is taken seriously and we all collaboratively take care of 🌎,It feels like hell outside and it's November. How is it that people don't believe in climate change?,Climate Change is a Real Concern,FAVOR
3292215519,@FactsOnClimate Climate change is as real as the oxygen our lungs take in.,Battling climate change is not the duty of only the G7(8?) nations. It behoves small nations as well.,Climate Change is a Real Concern,FAVOR
259323534,Watched the news this morning. Apparently all the disaster that've happened are now being directly linked to #globalwarming. #WTF #noshit,another #blog up cos my #thoughts have been CRAZE around #climate change. 😁😁 http://instagram.com/p/tT1rimBaKd/,Climate Change is a Real Concern,FAVOR
416040278,Why Should Climate Philanthropy Care About #Energy Access? fw.to/EMvCF1L #climatechange #leadership,Climate Deal Badly Needs a Big Stick nyti.ms/1BJtqTL #climatechange #strategy #billions,Climate Change is a Real Concern,FAVOR
1104959191,Yup-MSM can only talk emails-not LA floods (and therefore climate change). #MSMKeepingUSDumb,"Yup-where are the surrogates for economy, jobs, climate, peace, education... @MSNBC @CNN @FoxNews ?",Climate Change is a Real Concern,FAVOR
15066876,ALARMING: Arctic Temperature Soars 30 C Above Normal. This Doesn't Bode Well For The Future & Runaway #ClimateChange #climate #cdnpoli,STAGGERING! Saudi Arabia's Fossil Fuel Subsidies Totalled $71.3 BILLION = 9.5% Of GDP: @AlGore #24HoursofReality #climatechange #climate,Climate Change is a Real Concern,FAVOR
3041874811,"Imagine a party that encourages community businesses, fair social policy, backed by strong climate change initiatives - - -> #GreenParty","What an Oxymoron: dept of energy & climate change said: ""shale gas is a fantastic opportunity.."" #fracking @DECCgovuk",Climate Change is a Real Concern,FAVOR
611937922,climate change is real! and of course donald trump hired this oil company ceo to work under him!,republicans always are denying this fact.  Climate change is a true deal and will have bad consequences if we are doing noth,Climate Change is a Real Concern,FAVOR
2786939868,@HeyMissSmith but to carry on doing something like this in the current climate is worthy of mention,@DISassoci8s this current climate has been with us for a few years largely due to 16-19 E/T & GCSE E&M req @HowardScott75 @ARPCEresearch,Climate Change is a Real Concern,FAVOR
158033670,"Awesome job alert. 
I'm not prepared move to Melbourne, maybe u are? Program Manager for Climate Change Adaptation: plan.org.au/learn/who-we-are…","90 million (only, but better than nothing) up for grabs - with a focus a special interest in climate resiliency:",Climate Change is a Real Concern,FAVOR
3189230557,#Follow @SkyMutual US leader in weather #riskmanagement . Helping the world's #economy adapt to climate change. #globalwarming,"#Follow 
@DivergentMaven
 Only Constant is Change, Co Founder, #SocialMediaMarketing President @ Cyrinn Consulting, #entrepreneur #leanstartup",Climate Change is a Real Concern,FAVOR
2590389722,Paying to Pollute Gains Ground as Nations Seek Climate Solution bloomberg.com/news/articles/…,"Obama and Xi: A lot of climate, a little cyber, mostly fluff
huff.to/1NSAeah
Via @HuffPostPol",Climate Change is a Real Concern,FAVOR
87693992,@christyclarkbc If you are truly trying to save lives ~ don't put the #pipeline in. #fentanyl #environment @JustinTrudeau #climate,"""Oh the weather outside is frightful..."" Nope. That's it. It's gross out there. Stay safe. 🌪💦❄️☔️⚡️ #climate #yyj",Climate Change is a Real Concern,FAVOR
191501593,Latest Stories: Climate Change Needn’t Spell Doom for Uganda’s Coffee Farmers... read more: bit.ly/2hk6hbu,Latest Stories: ‘Complex’ Climate Fund Procedures Hindering Development... read more: bit.ly/2hEnOd6,Climate Change is a Real Concern,FAVOR
2340798020,Gordon looks all business even when he celebrates. #Boss #Royals,Texting #A5 is so much easier then online voting.. Prob up to 300 times and counting,Climate Change is a Real Concern,NONE
2650787508,"Be yourself. Be authentic.
Be original. Be kind.
Be thoughtful. Be cool.
Be nice. Be strong.
Be tough. Be fearless.
Be me. Be fun.
Be brave. Be confident.
Be spontaneous. Be epic.
Be funny. Be good.
Be sexy. Be smart.
Be awesome. Be genuine.
Be happy. Be honest.
Be optimistic....","Me: 🦓MY ZEBRA..

VANESSA: BOY OR GIRL..

ME: ..LOOK, A DICK  A BOY

VANESSA: WHAT YOU NAMING HIM?

ME: HIS NAME?  ""ENERGY"" !!!!!

VANESSA: ""ENERGY"" I LIKE THAT, hey energy... #NIKEBYAR 🦓""ENERGY""",Climate Change is a Real Concern,NONE
742925732,Coal industry losing the PR battle on climate change: BHP Billiton exec - via @abcnews ab.co/1NHoh8F,Exxon Mobil investigated over funding of groups that undermined climate science as far back as 1970s  nyti.ms/1WzznSi,Climate Change is a Real Concern,FAVOR
275648732,Went to The Spree with friends last night! #Friday #Friends  https://x.com/adamploski/status/614631540082016256,"@Deb_Ploski @bike_randy88 ""Please, NOOO.""",Climate Change is a Real Concern,NONE
28321654,Praise jesus. Didn't hear climate change at the rnc. #DemsInPhilly,WOW A FREAKIN CLIMATE CHANGE QUESTION. THIS SHOULD BE INTERESTING #climatechange,Climate Change is a Real Concern,FAVOR
438862536,"Excellent special on climate change in America by @chrislhayes on MSNBC. Goodbye, Miami!",Climate change? Robert Redford's not afraid to talk about it and the bullshit candidates dailykos.com/story/2016/11/1…,Climate Change is a Real Concern,FAVOR
185991141,Define climate denier? That's just a throwaway phrase of the desperate. #epa,That is not true.... You cannot look at climate in a 10 year.... or even a 100 year period. It's called weather.,Climate Change is a Real Concern,AGAINST
555690810,"Melville House Is Publishing Pope Francis' ""Call to Action"" Encyclical on Climate Change - klou.tt/wz3rbtczpwef",Make your university experience worth it! Meet new friends along the way @SFUInterfaith @SFU @SFU_Climate #community,Climate Change is a Real Concern,FAVOR
533285473,"What to Wear on a Plane, Depending on the Climate You're Flying From and To ow.ly/Ym2y305kehl #Travel #Flight #Plane",Outer space exploration helps us better study our own planet's climate change ow.ly/WV4H3056kCu #Space #Science,Climate Change is a Real Concern,FAVOR
440639555,"What are 'Green Innovations'? 
These are climate smart technologies with positive impact in thw environment @OmondiKrisosore @KTNNews","Turning Green to Gold' 
Showcasing climate smart innovations #NETFUNDGIA EXPO @KICC_kenya 
@Environment_Ke",Climate Change is a Real Concern,FAVOR
20165785,As a climate-obsessive I really CAN'T keep up w clipping #climatechange items. But editors may be tiring of  WARMEST EVER #weather torrent.,"Hm, climate evangelism has officially reached the Panacea Point... #stopshurricanesinmidocean2peeps #climatechange",Climate Change is a Real Concern,FAVOR
411485640,"#GlobalWarming! Many aren't worried, a serious issue for the next generations!",Nurture the #nature for better #future of the mankind.,Climate Change is a Real Concern,FAVOR
480632431,Really great to feel the positive energy from young people discussing #health wellbeing & #climate justice @2050ClimateGrp summit #YCS2016,Minister @PaulWheelhouse talks about need to tackle heat &transport in #Scotland as #climate challenges & progress on renewables #YCS2016,Climate Change is a Real Concern,FAVOR
84408506,Plants and trees make oxygen which we breathe and killing the rainforest will make the earths oxygen supply weak. #globalwarming #earth,Use your voices. Make a difference! #world #globalwarming,Climate Change is a Real Concern,FAVOR
1328235834,MSM busy knighting climate activists as scientists without peer review creating a wider pool of fake news they can draw from,CBC/May so obsessed with Climate propaganda.Dumping Raw sewage clearly done by someProvinces because they can!Look at the map for Gods sake!,Climate Change is a Real Concern,AGAINST
461931762,#geomorphology #hydrology #geology #geography #climate #flooding #coasts #rivers in before&after the rains pics,#Ocean drilling explores current's impact on #climate bbc.co.uk/news/uk-wales-sout… #climatechange #coolscience,Climate Change is a Real Concern,FAVOR
142142545,Following the invitation only Climate Summit of the Americas online via twitter #CSOTA #Toronto #climatechange #environment #COP21 #climate,Space exploration should not come at the expense of climate change research. washingtonpost.com/blogs/cap… #NASA #budgetcut #climatechange #space,Climate Change is a Real Concern,FAVOR
49875978,Next weeks in going to suck:( having to work 1:30- 10 on Sunday fkn kill me! Along with all the other shitty shift in scheduled next week ,Deandre Jordon is a bitch just like the rest of the Clippers😂😂😂,Climate Change is a Real Concern,NONE
1605668706,Climate change is occurring now that's reality #RettetDieErde,Gute Nacht Guten Morgen #RettetDieErde acknowledge climate change #mmj #BeHappy 🆗 Bleit gesegnet alle,Climate Change is a Real Concern,FAVOR
319931473,"there are scientists,  some from the IPCC that argue against alarmist climate change groups","@bkovachNewsHour @NewsHour yes and he can keep his #nominee, Republicans correct re political climate, #patience is virtue worth waiting for",Climate Change is a Real Concern,AGAINST
429260925,Trudeau climate change...,@JWCounsell No more Sunshine girl? Thanks a lot Climate Change.,Climate Change is a Real Concern,AGAINST
636611445,A must read: Obsolete Climate Science on CO2 wattsupwiththat.com/2016/12/… via @wattsupwiththat,Detection and Attribution of Man-made Climate Change wattsupwiththat.com/2016/12/… via @wattsupwiththat,Climate Change is a Real Concern,AGAINST
382153540,Defiant words on '#climate menace' #Trump from @Greenpeace 'Together we are more powerful than he is' #climatechange #USElections2016,"Ah, I see, cheers!",Climate Change is a Real Concern,FAVOR
295092700,"Is @bbcweather 's view that climate change is a good thing, then?",Will the new mayor be able to change the climate of destruction/re-development?,Climate Change is a Real Concern,FAVOR
279164084,21st century Dark Ages #Trumpworld begins assault on climate science looking to black list & intimidate climate scientists and defund #NASA,"""The loss of sea ice also has the potential to accelerate global warming trends and to change climate patterns.""",Climate Change is a Real Concern,FAVOR
1733508668,Lets end the denial-we're in deep shit. We need to make significant change to have a chance of survival. #climate esquire.com/news-politics/a3…,"""In order to love God, you have to love your fellow human beings and...love and care for the rest of creation""-Vincent Miller #climate #pope",Climate Change is a Real Concern,FAVOR
76514412,@NDTrooper81 @GiveDezDaBall88 he will create the climate for us to make ourselves rich again- unlike Obama who killed the economy!,We NEED climate change ! POLITICAL climate change! @realDonaldTrump,Climate Change is a Real Concern,AGAINST
1674558818,"""Including climate risk in investment modeling"" may be the shot in the arm humans needed.",While USA plans to defund NASA climate change research.,Climate Change is a Real Concern,FAVOR
409379431,Can you imagine how cold it would be if not for global warming?,4 degrees forcasted here for Mon. night Tues. morning. Where are the #globalwarming folks when you need them? Their hot air couldn't hurt.,Climate Change is a Real Concern,NONE
26504239,"It’s Time for the Nobel Committee to Honor Climate Research, or a community organizer! ooops  wired.com/2016/12/time-nobel… via @WIRED","Finally, an @POTUS that wasn't stoned during natual history class in Jr. High School @JunkScience @SteveSGoddard @realDonaldTrump #Climate",Climate Change is a Real Concern,AGAINST
3107567597,"After six weeks of first shift, your first day on second shift is brutal #work #firstshift #morningperson",Picked up a new slug barrel for my shotgun next comes all the full tacticool accessories 😎 #cerakote #magpul #remington870,Climate Change is a Real Concern,NONE
554641119,21 Kids Take on the Feds and #BigOil in Historic Climate Lawsuit ow.ly/Zk1UZ 🌎 #green #climate *Please RT*,How will everything change under climate change? #ClimateChange thisclimatechange.com /g dld.bz/d8mzs #climate,Climate Change is a Real Concern,FAVOR
3182576161,"@Parrhesia77 @nswlibdems we are not disputing global warming, we are disputing their comically wrong climate models","It's so cold and windy here in Sydney, I just saw a climate scientist fly past my window #auspol #globalwarming #ClimateChangeIsReal",Climate Change is a Real Concern,FAVOR
229158981,I saw a little girl wearing a mustache from the vending machine. #feminism #equality,#ImSingleBecause I'm an independent black woman who don't need no man!  JK I'm single cuz no one wants to date me #truth,Feminist Movement,FAVOR
509769573,"it's hard to disbelieve those women considering there was more than one victims,as with Crosby",How can Lena Dunham nude pic not consider an assault to people's mind #lenadunham #sexualassault #rape #feminism #safetypin #safespace,Feminist Movement,FAVOR
3248746786,"If men have more rights than women, that's not equality. Keeping up? @Ind0ctr1n3 @Grumpy_P_Sloth @LeexxxW",It's amazing how many people scream at feminists that we are equal and then tweet about some form of inequality seconds later @SjwNation,Feminist Movement,FAVOR
1633773842,sometiimes you just feel like punching a feminist in the face #ineedfeminismbecause,"I liked a 
@YouTube
 video http://youtu.be/Y1LMu8V8ZlI?a DO NOT EVER SAY HELLO TO A FEMINIST",Feminist Movement,AGAINST
82741933,#ineedfeminismbecause trans men&women shudnt b shocked they dont have 2 explain what trans is 2 me when they call the crisis line. #feminism,"""They say women are weak but Ive never seen anything more fragile than a mans ego"" 
""This post is stupid as hell""
""Case in point"" 
#feminism",Feminist Movement,FAVOR
290336510,@SenDanSullivan Please join the fight to #DefundPlannedParenthood Our women and children deserve better.,"""We can vote, we can drive, we can work...what more do these broads want?!"" #phoebe #friends #feminism",Feminist Movement,FAVOR
3352556542,"New video: @CNN : #women are better doctors - yewtu.be/watch?v=n5IZjy0y…
#Feminism #FeminismIsCancer #MGTOW #tcot @FeminismIsLies","New video: Periodic Insanity - Ep. 4 - Trucks and Startrek oppress women - yewtu.be/watch?v=62KJlhYS…
#feminism #Leftism #MAGA @deanesmay",Feminist Movement,AGAINST
1349093048,"“No black woman writer in this culture can write ""too much"". Indeed, no woman writer can write ""too much""...No woman has ever written enough.” 

- bell hooks",I've been thinking about this woman all day. Her convictions overpowered the fear she must have experienced as she did this. I wish we weren't in a scenario where Iranian women are forgotten until another tragedy happens to them. The same could be said for Afghan women.,Feminist Movement,FAVOR
109071016,"Big yikes from me. ""Female murder"" also known as femicide is actually not rare at all, let alone extremely rare. I can't describe how infuriating it is to see women prioritising men's feelings over women's lived experiences.","This is appalling. The policing of who classifies as a woman, with this obsession surrounding ""biological sex"", didn't begin with trans women. This is the natural conclusion of this type of ""feminism"". The ugly racist roots of transphobia laid bare here.",Feminist Movement,FAVOR
922295340,@khowieXOXO girl stand up for yo self! #feminism,@robocat_ @jrdsa #feminism,Feminist Movement,FAVOR
2180563412,"Religion and women; they all do it! :(
@monaeltahawy ICYMI x.com/soniafaleiro/status/81…",This thread. For men who want to know how to support women who are harassed.,Feminist Movement,FAVOR
3024312490,Girls over 130 pounds shouldn't wear a bikini #feminism #FeminismIsAwful #FeministsAreUgly #womenintech,Your memes aren't even dank #Rekt #4thofJuly #65YearsOfF1 #DoritosRoulette #dankmeme #dogefamily #StarWars #SaveTheElephants #Celeb100,Feminist Movement,AGAINST
413650758,I find myself hilarious and it's not my job to please you or anybody else. Didn't they teach you that in Feminism 101?,Okay so this is why I genuinely despise when feminists cry sexism all of the time: I work with this older man. Today I had to climb up-,Feminist Movement,AGAINST
1877566596,"Do I have to smoke cigarettes, pierce my septum, and be feminist to join tumblr??",I liked a @YouTube video yewtu.be/xC9-G4ZVejk?a Donald Trump gives feminist the red pill MGTOW,Feminist Movement,AGAINST
33972296,@saqib_rajpoot7 sorry for stepping in this lively debate. Saqib stop whining unnecessarily. U knw hw bad it is for women in pak,It is probably because women have voted more than men... #politics #humor just #jokes I promise!,Feminist Movement,AGAINST
3112095424,Check out Poli Sci This Is What We Look Like! Available for the next 15 days via @Teespring: nyv.me/l/e8Gq #feminist #polisci,medium.com/ted-fellows/meet-… Meet 12 Badass Scientists...Who Also Happen to Be Women. #feminism #thisiswhatwelooklike,Feminist Movement,FAVOR
2518574096,"Food, part 2

""Exactly where real feminism starts"" cherryblossomlifeblog.wordpr…",@NBCPolitics liberal #fun #choice feminism,Feminist Movement,FAVOR
2353473133,@BeingSalmanKhan Hats off such cheap women like #PriyankaJagga is not 1 there are many such #FakeNaginas ruined life families in #Fakecases,Priyanka & Om both are useless in #BB10 throw out of house & priyanka has no right to touch any male physically #BlackSpot on Womens Name,Feminist Movement,AGAINST
2789451130,"Does ""Angry MGTOW"" ever say anything other than ""X just hates third wave feminism, not the older forms, so X is a feminist""?","Why do feminists use the term ""meninist"" when, AFAIK, nobody calls him- or herself that?",Feminist Movement,AGAINST
963507068,Ordered a normal coffee from Starbucks and then asked for 2 creamers and a face of total confusion came over the barista #starbucksproblems,Aqua teen hunger force forever #aquateenhungerforce #meatwad #mastershake #frylock,Feminist Movement,AGAINST
220304072,#women #quotes #beauty #industry instagram.com/p/BD5Le0eGgB7/,Women Are Improving This Sexist Advert With Their Own Body-Positive Messages buzzfeed.com/rossalynwarren/… via @RossalynWarren @buzzfeed,Feminist Movement,FAVOR
977434538,Sometimes when i look at women's clothing and be like: I CAN TOTALLY PULL THIS OFF IF I WERE A GIRL. 😂 you sure though?,If you’re tired of racist writers and fangirls constantly erasing black women from the narrative and... tmblr.co/Z9TrGs20T3oFu,Feminist Movement,FAVOR
870988388,We 💗 Emma. #SmartGlamour #feminism #feminist #yesallwomen #heforshe #bossbabe #bossy #girlboss #girlpower #getitgirl,You. Can. Do. It. #SmartGlamour #bodypositive #bossbabe #bossy #girlboss #girlpower #getitgirl #feminism #feminist,Feminist Movement,FAVOR
1367955956,@feliccas FEMINISM SOCIAL EXPERIMENT PRANK GONE WRONG [SANDWICH IS MISSING CHEESE],OmG onli 2 girl vs 5 man dis y we need feminism!1!11 more representation!!1 😤😤😤😡,Feminist Movement,AGAINST
45861294,Its quite ironic many modern Feminists exhibit and espouse the same mistakes present in religion. From adherence to dogma to original sin.,Modern feminists creating problems and then prescribing the cure? Ya don't say.,Feminist Movement,AGAINST
607325551,Too bad the women carrying the trophies look like they're in the Robert Palmer Video. #FIFAWWCFinal #USAvJPN #feminism,Recent Casting breakdown: Explorer -Sounds feminine but strong. BUT?!! #feminism #hashtagfeminism,Feminist Movement,FAVOR
64267838,I'm a feminist through and through,"still going to consider calling myself a feminist. however, this is suchhh a valid fucking point. @Maisie_Williams",Feminist Movement,FAVOR
21819264,"How Women in Media Missed the Women’s Vote

city-journal.org/html/how-wo…","So-called ""misogyny"" is not actually a thing. It is a feminist political myth.

#misogyny #women #patriarchy #sexism #antifeminism",Feminist Movement,AGAINST
1608967496,@ReclaimQueer This is true until a women wants to get payed to use her body to have Sex on video for money on her own will. #FeminismIsAwful,@minaalzz Feminism by definition is for women to be equal to men which in the morning Western world you are.,Feminist Movement,AGAINST
2868906035,Sure some do and are guilty. And some turn up innocent after. Most dont rape. I don't thing radical feminism is right.,"@gamasutra The other thing, guys doing low chance of success #gamedev while their wifes are money makers is #feminism success. 1/2",Feminist Movement,AGAINST
168286179,"Thanks for pointing this one out @io9 - it's JUST #Ghostbusters. Stop calling it ""All-Female"" Ghostbusters. #feminism",Want an amazing #SciFi show that completely passes the bechdel test? #Farscape. Well written characters and +3 to awesome. #feminism,Feminist Movement,FAVOR
88302415,"""By writing her self, woman will return to the body which has been more than confiscated from her"" - Hélène Cixous #theatre #feminism","Join us, we could be the show of your dreams 😘 #actorslife #actress #feminism #womeninthearts #london #camdenfringe",Feminist Movement,FAVOR
1167357150,#equality is not about #gender or #feminism it's about #mankind #equalrights  for all people. Fair distribution and treatment,#equality #love #peace #justice #equaldistribution not just to 1 gender or nation but for all mankind.  #HumanRightsDay,Feminist Movement,NONE
375549185,I have suddenly become a militant feminist...,"So the ladies get Magic Mike XXL, can us guys have Magic Michelle 36DD? No because the feminists would shut it down. #feminism",Feminist Movement,AGAINST
2290793182,@GovMikeHuckabee God is probably apologizing to women for you and the hate you spew #MyBodyMyChoices (shout out to the hate I'm gonna get),@CBonneaux @MeninistTweet your ignorance astounds me. And I'm a 15 year old girl. Learn why women have a problem getting a good education.,Feminist Movement,FAVOR
299453646,Low key only wanna become famous so I can educate young children about feminism and global(mostly USA) issues that are highly relevant,"@antifempsycho2 @kluh_o true feminism is about all women. Black, white, Asian, transgender, cisgender, gender fluid, lesbians, bisexuals",Feminist Movement,FAVOR
2780633705,@mustangALLIE_ and i was agreeing with ur tweet #feminism,@sean_s33 ur an absolutely disgusting creature sean women are people too,Feminist Movement,NONE
3345942753,FIFA SERVERS ARE TRASH AGAIN WHICH I THOUGHT THEY WOULD BE FINALLY CLEAN SINCE WOMEN ARE IN THE GAME NOW.,HOW CAN SOME OF YOU HAVE THE WORD FEMINIST IN YOUR BIO BUT YOU REFER TO MADISON AND STAS AS A SLUT? FEMINISTS DON'T DOWN OTHER WOMEN SMH,Feminist Movement,AGAINST
3326271358,"You need something more “CUTE”… | iamfuriosa
iamfuriosa.com/2015/08/12/yo… #feminist #feminism #iamFuriosa #iamwomanhearmeroar","NOPE, I'll still demand respect. #feminism",Feminist Movement,FAVOR
345716798,"Trump team asked State Department for info on women’s issues programs, sparking fears of another witch hunt wpo.st/jk9O2",tbh whenever i do things like this that scare me but feel important/necessarly i think of this scene in the 1994 Little Women movie:,Feminist Movement,FAVOR
3330251014,#WomensEqualityDay just another day dedicated to letting women in the first world know they're equal.,"Idea: disguise a party popper as a tampon and put it in a feminist's tampon box. 

#feminism #Meninist #FeminismIsAwful #FeministsAreUgly",Feminist Movement,AGAINST
2985359568,@DalagaHelios @WhiteShamer sure games need to be better about how to portray women but saying they haven't been represented before is lying,@davo_77 @davo_77 honestly I'm a feminist I believe in equality for both sexes women do hold a lot of power and have the right to,Feminist Movement,FAVOR
